"#TAXONOMY","Kingdom","Phylum","Class","Order","Family","Genus"
"ASV1473","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Zavarzinella"
"ASV1474","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV1475","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter"
"ASV1476","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinophytocola"
"ASV1477","Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales",NA,NA
"ASV1478","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Dactylosporangium"
"ASV1479","Bacteria","Chloroflexi","SHA-26",NA,NA,NA
"ASV1480","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV1481","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae",NA
"ASV1482","Bacteria","Actinobacteriota","Thermoleophilia",NA,NA,NA
"ASV1483","Bacteria","Patescibacteria","Parcubacteria",NA,NA,NA
"ASV1484","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV1485","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"ASV1486","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"ASV1487","Bacteria","Chloroflexi","P2-11E",NA,NA,NA
"ASV1488","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia"
"ASV1489","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV1490","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Lysinimonas"
"ASV1491","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1"
"ASV1492","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"ASV1493","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"ASV1494","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA
"ASV1495","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV1496","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Bauldia"
"ASV1497","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia"
"ASV1498","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"ASV1499","Bacteria","Actinobacteriota","MB-A2-108",NA,NA,NA
"ASV1500","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga"
"ASV1501","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter"
"ASV1502","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"ASV1503","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium"
"ASV1504","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV1505","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV1506","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256",NA,NA
"ASV1507","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium"
"ASV1508","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Schlesneriaceae","Schlesneria"
"ASV1509","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group"
"ASV1510","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA
"ASV1511","Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781",NA
"ASV1512","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae",NA
"ASV1513","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter"
"ASV1514","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"ASV1515","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV1516","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA
"ASV1517","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter"
"ASV1518","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"ASV1519","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter"
"ASV1520","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Nordella"
"ASV1521","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula"
"ASV1522","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV1523","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"ASV1524","Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup 17",NA,NA
"ASV1525","Bacteria","Chloroflexi",NA,NA,NA,NA
"ASV1526","Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales",NA,NA
"ASV1527","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"ASV1528","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"ASV1529","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067"
"ASV1530","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"ASV1531","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Longispora"
"ASV1532","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"ASV1533","Bacteria","Acidobacteriota","Blastocatellia","11-24",NA,NA
"ASV1534","Bacteria","Myxococcota","bacteriap25",NA,NA,NA
"ASV1535","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter"
"ASV1536","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"ASV1537","Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales",NA,NA
"ASV1538","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA
"ASV1539","Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Sphaerisporangium"
"ASV1540","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067"
"ASV1541","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV1542","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"ASV1543","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA
"ASV1544","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Amb-16S-1323",NA
"ASV1545","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA
"ASV1546","Bacteria","Actinobacteriota","Acidimicrobiia",NA,NA,NA
"ASV1547","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula"
"ASV1548","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV1549","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"ASV1550","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage"
"ASV1551","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae",NA
"ASV1552","Bacteria","Acidobacteriota","Subgroup 5",NA,NA,NA
"ASV1553","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067"
"ASV1554","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Krasilnikovia"
"ASV1555","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter"
"ASV1556","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinophytocola"
"ASV1557","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"ASV1558","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",NA
"ASV1559","Bacteria","Actinobacteriota","MB-A2-108",NA,NA,NA
"ASV1560","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"ASV1561","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis",NA
"ASV1562","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV1563","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV1564","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter"
"ASV1565","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata"
"ASV1566","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","Litorilinea"
"ASV1567","Bacteria","Actinobacteriota","MB-A2-108",NA,NA,NA
"ASV1568","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV1569","Bacteria","Latescibacterota",NA,NA,NA,NA
"ASV1570","Bacteria","Myxococcota","Polyangia","Polyangiales","Phaselicystidaceae","Phaselicystis"
"ASV1571","Bacteria","Actinobacteriota","Acidimicrobiia",NA,NA,NA
"ASV1572","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae",NA
"ASV1573","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"ASV1574","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter"
"ASV1575","Bacteria","Acidobacteriota","Subgroup 5",NA,NA,NA
"ASV1576","Bacteria","Actinobacteriota","Acidimicrobiia",NA,NA,NA
"ASV1577","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Neochlamydia"
"ASV1578","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax"
"ASV1579","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV1580","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter"
"ASV1581","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"ASV1582","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacter"
"ASV1583","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Xylophilus"
"ASV1584","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"ASV1585","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"ASV1586","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"ASV1587","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV1588","Bacteria","Actinobacteriota","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae",NA
"ASV1589","Bacteria","Acidobacteriota","Holophagae","Subgroup 7",NA,NA
"ASV1590","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter"
"ASV1591","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV1592","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Microlunatus"
"ASV1593","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV1594","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10"
"ASV1595","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter"
"ASV1596","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",NA
"ASV1597","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV1598","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","mle1-7"
"ASV1599","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter"
"ASV1600","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA
"ASV1601","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"ASV1602","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV1603","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae",NA
"ASV1604","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium"
"ASV1605","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage"
"ASV1606","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",NA
"ASV1607","Bacteria","Chloroflexi","Dehalococcoidia","S085",NA,NA
"ASV1608","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage"
"ASV1609","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA
"ASV1610","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV1611","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"ASV1612","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"ASV1613","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV1614","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"ASV1615","Bacteria","Planctomycetota","Phycisphaerae","CCM11a",NA,NA
"ASV1616","Bacteria","Acidobacteriota","Subgroup 5",NA,NA,NA
"ASV1617","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV1618","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV1619","Bacteria","Chloroflexi","Anaerolineae",NA,NA,NA
"ASV1620","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Nordella"
"ASV1621","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea"
"ASV1622","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84",NA
"ASV1623","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"ASV1624","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"ASV1625","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"ASV1626","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV1627","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA
"ASV1628","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium"
"ASV1629","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora"
"ASV1630","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"ASV1631","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae",NA
"ASV1632","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV1633","Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Polycyclovorans"
"ASV1634","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Aetherobacter"
"ASV1635","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"ASV1636","Bacteria","Acidobacteriota","Holophagae","Subgroup 7",NA,NA
"ASV1637","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula"
"ASV1638","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV1639","Bacteria","Acidobacteriota","Blastocatellia","11-24",NA,NA
"ASV1640","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"ASV1641","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Microlunatus"
"ASV1642","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Bauldia"
"ASV1643","Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA
"ASV1644","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV1645","Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup 17",NA,NA
"ASV1646","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV1647","Bacteria","Chloroflexi","Ktedonobacteria","C0119",NA,NA
"ASV1648","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"ASV1649","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV1650","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","YM_S32_TM7_50_20",NA
"ASV1651","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"ASV1652","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV1653","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea"
"ASV1654","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA
"ASV1655","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"ASV1656","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV1657","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV1658","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"ASV1659","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage"
"ASV1660","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae",NA
"ASV1661","Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia"
"ASV1662","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Zavarzinella"
"ASV1663","Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae",NA
"ASV1664","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Neochlamydia"
"ASV1665","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV1666","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Jiangella"
"ASV1667","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV1668","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter"
"ASV1669","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055"
"ASV1670","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV1671","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula"
"ASV1672","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"ASV1673","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84",NA
"ASV1674","Bacteria","Planctomycetota","Planctomycetes",NA,NA,NA
"ASV1675","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41",NA
"ASV1676","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA
"ASV1677","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV1678","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium"
"ASV1679","Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9",NA,NA
"ASV1680","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"ASV1681","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae",NA
"ASV1682","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV1683","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Afipia"
"ASV1684","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
